event_id,anonymous_id,customer_email,event_type,event_timestamp,session_id,page_url
EVT000021179,8799a2a5-fe7d-4f2b-abd0-88431a2b6803,Taylor.Wilson1184@hey.com,add_to_cart,2026-04-10T02:05:33,e9ce83301654,/accessories/wishlist
EVT000021180,1dd6e672-4d34-4abc-a358-c3bdb65e798c,yuki.rossi1673@duck.com,checkout_complete,2025-05-02T21:35:11,c47f15942ade,/footwear/products
EVT000021181,da74beef-4c11-4b88-81f3-11ab9a450b59,CAMERON.KIM1523@YAHOO.COM,checkout_complete,2025-11-24T19:40:31,3c4fd4076546,/accessories/account
EVT000021182,68099842-de96-4399-a670-008fa18eda40,,checkout_start,2024-12-04T13:10:29,b07dc225e048,/category/products
EVT000021183,365227f8-41db-4a8d-a825-ed9507e2a1a2,emerson.robinson1785@fastmail.com,search,2024-04-21T05:42:19,e53a0f8cddc7,/guide/footwear
EVT000021184,9e7f2132-33cd-4339-a949-80661c8e1264,ravi.johnson795@duck.com,page_view,2024-01-16T01:39:36,273e72a026d2,/outerwear/women
EVT000021185,a076b452-d904-45af-8b4d-7105ea91c09b,,add_to_cart,2025-05-03T13:53:34,3e5f5073d2c9,/accessories/men
EVT000021186,e45a9b39-c730-4508-9962-07dd2f3d4801,Drew.King1298@icloud.com,add_to_cart,2025-09-28T04:24:02,ea55a317da6a,/category/cart
EVT000021187,afa8e014-c13b-448a-a9c1-e0dcaca7fbc7,,add_to_cart,2026-03-04T00:00:44,a69bcd5dcab3,/women/outerwear
EVT000021188,a2f7825f-18fe-46b9-a70e-816d282ec33a,,add_to_cart,2026-04-20T04:35:30,de79723e77d6,/wishlist/accessories
EVT000021189,7cf29282-ba8e-4c68-b494-3c612ac3c503,Zoe.Williams1032@icloud.com,add_to_cart,2025-06-01T08:27:47,c4d704817364,/outerwear/sale
EVT000021190,06f3192f-7068-41ef-9bfd-ffd7d91818f7,,checkout_start,2025-11-26T09:27:18,28581b653dbd,/deals/cart
EVT000021191,4863ca14-3526-41a8-abb4-0d4c55a3a7b3,,add_to_cart,2025-10-26T18:05:26,cbaa0f50c5e9,/women/sale
EVT000021192,0625e293-5eb4-4c05-a796-cf5e3ce708bf,morgan.taylor139@outlook.com,page_view,2025-03-31T14:57:14,e01d231aa50a,/footwear/support
EVT000021193,7f125c0e-c92b-46a7-98fa-e049cce7f57c,,checkout_complete,2024-02-12T21:25:29,058abf4aa1e7,/men/outerwear
EVT000021194,f9a0c31f-b1db-4fce-8dde-4bcac5f4bba7,,page_view,2025-11-18T02:20:54,f56a46079759,/men/category
EVT000021195,844249b3-4150-4ab7-ad86-d50bd82ec0bf,,checkout_complete,2025-11-27T10:40:26,959cdfeded27,/search/men
EVT000021196,c7c64a25-dd3f-4957-8666-c0f1b7445903,,search,2024-01-05T04:42:40,0bb0606c607d,/support/checkout
EVT000021197,266e97f3-87d9-4a76-8ad8-9da25a25eac0,hayden.moore1137@yahoo.com,page_view,2024-12-28T20:11:00,ee81837e5dc4,/account/wishlist
EVT000021198,05093a3c-cca3-45d6-9692-4a7afb41b063,,search,2025-01-29T06:31:05,75ff236d95b8,/new/women
EVT000021199,4dbb8ffc-686c-4b18-961f-bf21d790feb7,,checkout_complete,2025-04-13T01:56:05,eb9ea8ea8044,/women/category
EVT000021200,da6f729a-fbbd-4662-9b1a-522d01cf0146,Owen.Flores1943@icloud.com,checkout_complete,2024-03-11T20:47:12,0165013983b1,/cart/accessories
EVT000021201,7d6f0591-2c3a-4518-8344-d51e45032471,,checkout_start,2024-06-04T12:29:10,b05455d00712,/products/cart
EVT000021202,e4b2e4b8-7952-4e51-b0c5-e9ce023e5ecf,,checkout_complete,2025-10-04T23:27:37,220db655f199,/outerwear/support
EVT000021203,6b39adce-a8ce-43dc-aa21-d337de548829,,page_view,2025-05-25T16:48:24,5153236b0447,/account/support
EVT000021204,e58565c2-7967-4741-a0bd-7e5b8a182657,aiden.allen463@icloud.com,search,2025-04-23T07:16:42,ba0011693341,/footwear/products
EVT000021205,8b75d868-cf69-454f-936c-0c1a90783e3f,,checkout_complete,2025-04-06T22:09:38,dcdb32fb360d,/account/accessories
EVT000021206,56add28f-d097-440f-8083-243512dc2446,ravi.white325@outlook.com,checkout_start,2025-10-04T13:48:57,be3327b97c8e,/account/search
EVT000021207,13d3d9f0-f51e-44cf-9800-1ff58e2ebe6b,,checkout_complete,2025-07-08T09:50:48,f5aa296d5ba2,/search/products
EVT000021208,9bfdb292-9b66-4b9b-b238-89ddaf999190,ezra.rodriguez1494@icloud.com,checkout_complete,2025-07-10T12:15:26,5dd3842fead9,/accessories/search
EVT000021209,a9bdfa77-a002-4162-bb55-eda2e597a2fe,,checkout_start,2025-04-06T09:47:01,2bfcfc64011c,/account/wishlist
EVT000021210,28f17719-2afc-4729-8696-7ac17390f5f7,Priya.Clark1248@duck.com,checkout_start,2024-12-30T20:27:56,f0a64ad9c464,/checkout/products
EVT000021211,a7ef74e2-ce6a-4eea-8f5f-239537659b34,,checkout_start,2024-11-26T01:10:10,42b6913d3137,/sale/outerwear
EVT000021212,d1086fad-2c89-4b92-ba9b-ea91f420300e,Owen.Perez1089@protonmail.com,checkout_complete,2025-08-02T13:44:23,b474c5c9cb7e,/women/men
EVT000021213,b9dc9d85-7d37-4613-8905-7894d9e7a0b6,,checkout_complete,2025-11-06T10:54:21,e37ff8935f2a,/support/wishlist
EVT000021214,d9e51867-2b39-4617-97d0-ec2dcaa470a7,ivan.jackson468@outlook.com,search,2025-02-19T02:41:37,37758eb346ff,/products/guide
EVT000021215,492bf556-567b-421e-a2a5-a25bb59e1678,,page_view,2025-09-13T11:42:42,10362d6b3e29,/products/search
EVT000021216,0a02d705-eb63-4317-8ada-e1ae561d9cb4,,search,2024-02-06T14:40:06,dc7f2e702794,/cart/women
EVT000021217,dc1c6054-c41c-445e-9984-7ac20104f0d6,,checkout_start,2024-09-01T03:22:16,d3f777490dd5,/support/women
EVT000021218,70187176-ac49-4925-9c73-8c80c780eb41,avery.rodriguez1209@duck.com,search,2025-04-25T10:47:16,712a162c2c8e,/search/products
EVT000021219,d3d86fb6-6bab-478c-91a0-9629fc9d1e0c,,checkout_start,2024-12-29T10:48:22,85bde4ef6ce9,/men/category
EVT000021220,22cb48a2-4062-4b04-b9e6-d844fb6ddda8,,checkout_start,2024-02-08T19:26:48,1cb4fbd5f972,/wishlist/guide
EVT000021221,4bfdc0ed-13ed-417b-acb2-faf8c350603f,,search,2024-07-26T18:32:35,d024428e658f,/wishlist/wishlist
EVT000021222,c1822527-7fdc-4ca9-a0ef-de3690f63205,kendall.hernandez1515@yahoo.com,page_view,2024-01-12T11:27:10,27a1388aa7e9,/outerwear/blog
EVT000021223,09a6034c-e706-42ae-be17-a619343b58fc,rowan.garcia1931@fastmail.com,search,2024-03-02T07:10:35,1e541ba8627a,/footwear/accessories
EVT000021224,5a101d9c-9d4d-4c34-8b5e-79999f7d9b69,,search,2024-06-15T14:28:07,2f24ebd77f38,/guide/search
EVT000021225,c5e41b63-0086-4d06-9c60-14f6da5c2120,,search,2024-01-11T22:34:30,65d6d7b046f4,/outerwear/outerwear
EVT000021226,def75e29-ef74-41dd-93d0-e4b9df96ec7f,,checkout_complete,2024-10-24T04:32:15,5d7f45a3a400,/cart/women
EVT000021227,cd8ecef2-a7ec-4542-b626-62802e762469,theo.rossi1060@protonmail.com,checkout_start,2025-07-06T23:20:34,7d3545305029,/outerwear/support
EVT000021228,69279528-3edd-47b6-bc3e-975041f233cf,blair.adams1689@gmail.com,add_to_cart,2025-09-28T21:42:28,b6445b1d1666,/outerwear/wishlist
EVT000021229,dabb6aef-8870-445d-8eff-796bc3f42e44,,add_to_cart,2024-04-28T18:17:20,cfebc1ceb506,/new/wishlist
EVT000021230,0da957fb-77e0-4965-a7c0-e118270ed14b,mateo.rodriguez1482@gmail.com,add_to_cart,2024-07-31T07:21:54,82d34ab1e3ca,/sale/men
EVT000021231,93ca7d60-cac7-4470-9a7c-99b230eae45f,leo.garcia786@icloud.com,page_view,2024-06-09T23:51:17,fb0c4dee1ff4,/men/products
EVT000021232,5ebdbb4a-87ff-4274-a4d6-e1af5571a0b8,,checkout_start,2024-06-17T11:45:26,d102d5277773,/products/men
EVT000021233,eb30738b-7d7f-4946-b056-6469cfbee047,,add_to_cart,2025-11-25T04:16:34,bc04bdcd5e8f,/cart/new
EVT000021234,9a2d4550-490b-430a-8467-e1a5e72fa049,QUINN.KIM1469@HEY.COM,add_to_cart,2024-04-10T00:22:33,554bd99df9ea,/new/women
EVT000021235,d89989fb-4cf8-4c26-80ac-48a4389fd829,Parker.Williams1396@yahoo.com,add_to_cart,2025-07-19T14:53:35,4cbd6be8c67e,/new/blog
EVT000021236,5d727db7-1607-4fb8-bb77-e8086dc9b6a5,,checkout_start,2026-01-02T22:20:26,b2cc0169bd85,/cart/outerwear
EVT000021237,0ca133a5-c44f-4b7e-9a2a-88b5ad50e479,,checkout_complete,2025-06-28T13:59:31,7aeeb6f6b900,/deals/men
EVT000021238,c1be411f-1f13-435c-ab20-e5f91c71f0cd,drew.martinez1287@outlook.com,add_to_cart,2024-06-16T13:13:37,d56b59b0c36c,/products/checkout
EVT000021239,081c505b-8b15-45d0-8e5c-f160d4b37d8d,,checkout_complete,2025-02-05T02:29:51,c3dc8eea2393,/women/checkout
EVT000021240,09bc5a50-ba70-4000-a9e7-114fa5823a49,rowan.lopez1964@hey.com,checkout_start,2025-06-24T17:49:06,7ac18b65559b,/blog/sale
EVT000021241,06a84cea-a58f-4b84-bd56-93b6dfb4c13b,,add_to_cart,2025-01-31T03:03:26,d221522c71eb,/footwear/new
EVT000021242,3ae4419e-2d68-4699-837b-d63125acb572,,search,2024-03-31T04:18:45,e049a6b9c2b5,/deals/sale
EVT000021243,6658a82f-e610-4544-a94b-e1da75454994,,page_view,2024-06-12T22:14:14,afc9814619ea,/new/accessories
EVT000021244,2b37ecfc-84aa-4421-8f72-0d43cddf8cba,,checkout_complete,2025-08-10T10:34:44,0860af1b4d17,/sale/new
EVT000021245,94fa13da-9fd9-45dc-bf93-0a4f5b15b679,,add_to_cart,2025-11-09T04:47:51,03d170f376ab,/checkout/footwear
EVT000021246,ee32780e-ec71-47cf-93bf-272c794d11b5,avery.patel725@yahoo.com,checkout_complete,2024-02-09T13:19:02,e4ed9db7f62f,/men/footwear
EVT000021247,8f28e594-6e62-46bd-ba50-dd0cec97b95e,,search,2026-03-12T11:23:07,8bd017a55fdd,/wishlist/category
EVT000021248,0926d2c8-97ed-4a2b-b75c-ca184090ceb8,,checkout_complete,2024-08-08T18:11:29,65f2890be14b,/account/wishlist
EVT000021249,290b230a-acae-482f-85ed-3834c58f7e61,kai.jackson963@gmail.com,add_to_cart,2024-05-31T07:20:45,aca259098057,/accessories/new
EVT000021250,cad236ef-b0a1-4a25-a426-3270d74c4d9b,,page_view,2026-02-09T15:09:50,8f8d2a7190f7,/guide/men
EVT000021251,5fc883cd-6b35-42f8-a4f3-dcc53279073d,theo.nguyen1132@fastmail.com,checkout_start,2024-05-10T19:37:04,af5b341fb859,/deals/category
EVT000021252,1cad820e-cab6-4cfc-8525-e6accc28178a,,page_view,2025-04-07T06:39:40,e9ce173eaaf8,/wishlist/wishlist
EVT000021253,3c84869e-4f45-41f5-8bc1-f3d996b62a0c,,search,2026-02-17T06:00:01,4ce2a2410d4d,/blog/search
EVT000021254,135c28fe-d548-4d95-8a69-ecacffaa59f7,,add_to_cart,2024-11-01T14:13:03,57a52f695041,/checkout/category
EVT000021255,45086172-e06e-45bf-ae89-742fe18a2267,felix.lopez1135@gmail.com,search,2025-01-12T09:22:19,26abb45a5d6d,/deals/new
EVT000021256,d17fd487-3188-4008-90b3-f5923b850851,,search,2024-11-21T11:38:53,88f1f25496c5,/outerwear/deals
EVT000021257,22da5964-d82e-43e5-93d6-939ffb5b3680,,checkout_complete,2025-08-02T06:32:41,7beb0b260b25,/blog/cart
EVT000021258,ec955214-7095-4dad-bec6-0db74ee371ea,,checkout_start,2025-12-27T09:12:10,b2a15883d2b0,/checkout/checkout
EVT000021259,b2221180-ddf8-4791-83d6-50bea444752d,Sage.Anderson1949@icloud.com,search,2024-01-21T18:55:17,caad1ff40c61,/men/deals
EVT000021260,c4a8803c-dc0d-4bf8-b328-0a8570c5d470,,page_view,2024-09-30T12:24:19,ee94b4c5f728,/blog/cart
EVT000021261,41a508b8-9030-4c03-b76e-c74812ac973f,Skyler.Johnson1329@fastmail.com,page_view,2024-11-28T13:51:19,25cb609eb18f,/deals/search
EVT000021262,1c9f456e-7220-4096-b102-cde10a11aa10,,checkout_complete,2025-02-05T01:35:28,dafcf81bdde2,/women/deals
EVT000021263,d4c27238-884a-48fa-87bf-57b64db636e3,,page_view,2026-02-21T23:22:48,f523a56e5997,/checkout/account
EVT000021264,6ff8e328-e4fb-452e-91ba-0181f3e45e39,reese.jackson1384@protonmail.com,search,2024-05-29T12:27:51,f03fff0ce303,/cart/wishlist
EVT000021265,14258bec-dadb-466e-88b3-3a539435c6c4,,page_view,2024-09-16T06:33:14,84ab18414455,/accessories/checkout
EVT000021266,ccff7703-c49f-48cd-8817-d2fa78f573ca,,page_view,2025-03-17T08:30:05,4b3b692aa783,/wishlist/deals
EVT000021267,2205b9a8-b65e-4dcb-ac09-073f9c823a62,maya.gonzalez1537@gmail.com,search,2025-02-24T07:43:19,31f1ba8a6a25,/category/category
EVT000021268,41b6c4f8-1d10-49ae-a0f7-58d7463af462,,checkout_complete,2025-08-28T15:42:13,2fb904869d63,/account/new
EVT000021269,3876db37-4bd4-4272-a7e4-7420f8284f88,Rowan.Allen1333@fastmail.com,add_to_cart,2025-12-21T03:51:25,a83c1233e546,/outerwear/guide
EVT000021270,67a9da2e-7597-4907-9977-988f38357231,hana.khan1781@hey.com,checkout_start,2024-05-18T11:35:50,333628bc83cb,/outerwear/guide
EVT000021271,513f78db-b89b-44c4-a09e-73a7b01e9fa6,,checkout_complete,2024-03-21T13:01:29,4bce1ac4aa47,/accessories/support
EVT000021272,ce1a591e-428a-4242-87d6-d33d6e9e131e,felix.king1528@protonmail.com,checkout_complete,2024-06-12T16:45:20,06f88eb9264e,/outerwear/search
EVT000021273,ba4de1df-f231-4479-9f95-06e1c31225ef,Ravi.Hill1890@outlook.com,checkout_start,2026-03-10T12:05:17,99d8e459378a,/accessories/blog
EVT000021274,ef0eef3e-dbb2-4b3e-a701-53abe8b41b35,,add_to_cart,2024-05-04T13:01:44,9bb3f9670c28,/cart/sale
EVT000021275,fad4857d-1642-47f4-b42f-89f58a815cb6,,search,2025-09-13T05:00:46,0e34bc9707f7,/checkout/new
EVT000021276,bfc3fcba-82bf-4355-8b0c-95c0c5309168,YUKI.KHAN1790@YAHOO.COM,checkout_complete,2024-07-23T00:03:12,80c3966d5849,/wishlist/wishlist
EVT000021277,b7625997-4365-4823-9219-870a2de96b15,,add_to_cart,2024-01-13T15:16:46,bef88e4d8b85,/cart/accessories
EVT000021278,35decf55-2b39-4596-b1b4-b0e0a9875c26,blair.thomas19@yahoo.com,checkout_start,2025-08-17T21:40:04,fc59ced275ab,/men/sale
EVT000021279,c4918de4-9e2d-45c5-9ad1-aef98e329592,rowan.miller1551@gmail.com,search,2025-04-19T07:43:54,bd437430be35,/blog/products
EVT000021280,076e054c-567e-4aab-8322-241f55d4c964,zoe.thomas500@hey.com,checkout_start,2025-04-30T01:53:44,4dc621dcce0a,/checkout/sale
EVT000021281,cb259a31-ca7e-4cc6-9871-2b73ee254ded,,add_to_cart,2024-12-06T23:13:03,30f5f47e87f1,/men/accessories
EVT000021282,d5dd32e6-0077-4c89-8e47-43635030beb4,EMERSON.FLORES626@FASTMAIL.COM,add_to_cart,2025-06-08T01:30:32,16488194392c,/search/search
EVT000021283,b40cd108-3411-4e01-9e8a-8c921933f8e3,,checkout_complete,2024-08-07T07:12:43,b45150acbdbe,/outerwear/new
EVT000021284,c5549d6f-1a79-4970-a171-c5f6be48e1c7,,page_view,2026-04-21T14:19:55,171c82ce5c34,/support/category
EVT000021285,c42aadfd-59c6-40e6-9002-319d48b42bc5,,checkout_complete,2024-09-09T07:29:43,63f2a4e2ba06,/women/category
EVT000021286,5b596864-616a-4d3d-9d4c-8730741e466b,morgan.mueller1789@protonmail.com,checkout_start,2025-10-22T01:36:08,32c030a5bf1b,/blog/outerwear
EVT000021287,dec5ae40-0a80-4ca8-8e99-edb55b10112e,kendall.young1057@yahoo.com,search,2025-02-13T14:57:16,9b6a4be8108b,/cart/category
EVT000021288,bcbaa87b-d0c1-46ed-bd75-77ec96b12cd2,,search,2024-03-28T06:28:54,c47907522057,/accessories/cart
EVT000021289,ffe1ec8f-ef5d-4dfb-84cd-d674674c120a,,checkout_start,2025-02-02T10:15:02,3dda5ee6364f,/products/category
EVT000021290,d5b5ca75-f0ba-4555-ba9d-f3a11aea4d73,,add_to_cart,2024-08-11T23:30:28,e17f459c9aee,/account/deals
EVT000021291,aefcf8d7-3d57-4095-b7bb-e4c1edb83b0a,aiden.green279@protonmail.com,checkout_start,2025-02-16T12:49:25,5435684a4356,/women/guide
EVT000021292,e8c15992-02fa-4849-a067-7014033a9bc3,,page_view,2025-06-07T07:53:07,dc6e9fbc27af,/outerwear/support
EVT000021293,d805a648-6e18-4f90-8e63-f73f05974953,,checkout_complete,2025-11-04T02:17:23,bebdc65e2109,/guide/products
EVT000021294,4a2d37a8-89c1-410e-aa2a-68db8b0b3176,,add_to_cart,2024-08-07T12:35:44,89d843d7e488,/search/men
EVT000021295,554802c8-f1e3-4e4b-b9c0-0fcbd31f1c8a,,search,2025-12-16T10:59:10,41d6a8b6c111,/accessories/outerwear
EVT000021296,c9c706ac-47fc-43f9-8608-dec6c6459371,rowan.taylor1668@icloud.com,add_to_cart,2024-11-18T21:09:26,6700af3f1eee,/category/blog
EVT000021297,d610e4cd-0023-4d2f-9ca3-76d6274d9fd7,,checkout_complete,2024-08-05T21:36:59,acc48f226a03,/cart/deals
EVT000021298,0d341168-2abf-403d-bbd1-34505a36ce33,,checkout_complete,2024-05-28T03:07:06,24a48563af4a,/products/new
EVT000021299,3be21b77-a5b2-4a2b-9254-22cc3742d47c,,checkout_start,2024-02-20T00:45:49,79fb6c29f47b,/footwear/products
EVT000021300,feb13a43-1f8d-4103-81b3-d2214665ec1a,Stella.Young835@duck.com,page_view,2024-12-11T04:28:38,a0003940bdd1,/products/women
EVT000021301,1862eb9d-06ab-41da-b0b6-72814ddf00fe,,checkout_complete,2024-05-08T10:05:56,27a857b04736,/products/checkout
EVT000021302,088c15d2-2cfe-4229-b349-10d7fd93989f,taylor.patel315@hey.com,checkout_complete,2025-01-09T10:18:13,5cf51937a545,/outerwear/guide
EVT000021303,051c055e-3f5d-4cda-8bf8-9123aadee749,,page_view,2024-03-15T20:13:19,e6990b40a0ee,/category/checkout
EVT000021304,807b48c0-00d2-4e9e-98cc-c9d4bad32e33,Maya.Brown674@yahoo.com,page_view,2025-04-12T06:36:34,3af3f5ed2072,/category/women
EVT000021305,59d385d5-b20f-49da-a619-2490631666c3,,page_view,2025-03-12T06:54:49,bf52db09e6d9,/women/cart
EVT000021306,ee38ea5c-1041-460c-855d-4a20593455e0,,checkout_complete,2025-09-28T21:47:44,207873939dcf,/search/checkout
EVT000021307,4069ca9e-3a62-4e35-b4f2-a0b86ff5e55c,riley.miller1727@fastmail.com,add_to_cart,2024-09-25T22:08:48,398257031e50,/men/search
EVT000021308,6a15bdf3-4226-4c68-bf77-643a45d13e7a,,add_to_cart,2024-10-25T18:46:12,9d996f0c8684,/deals/outerwear
EVT000021309,078a0df6-dec4-4bfa-921b-0f7178754eec,,checkout_start,2025-08-27T20:51:10,2b7a6923d21a,/category/new
EVT000021310,75a779a0-da9a-4b6e-9a9a-e252c13ce553,,checkout_start,2024-01-13T04:12:09,ca29d7a1880c,/sale/deals
EVT000021311,8b7fc6da-ed4f-4c76-b762-d0bbab75f317,stella.perez1734@protonmail.com,search,2025-09-07T09:11:26,95074447cac8,/new/guide
EVT000021312,46e6f405-db21-4e2f-8b9c-c78391f03082,,search,2025-05-31T02:24:20,3442abf2d13d,/wishlist/checkout
EVT000021313,ebac561e-cdf1-4722-83a1-4b0c30e1e541,,add_to_cart,2024-10-20T10:21:48,b088699d60d0,/products/search
EVT000021314,ff26505f-9c8b-4ccd-8cad-77b6ecbf2b4a,Taylor.Thompson269@outlook.com,add_to_cart,2024-06-16T12:55:13,e331462a3a66,/account/footwear
EVT000021315,e19eee56-f50a-489f-a9c9-c5ad6f6b78a1,,page_view,2026-04-26T02:29:21,af70ab439c93,/wishlist/search
EVT000021316,52fd5fa8-ac56-4613-9667-0a58e9cc5cea,,search,2024-11-06T07:27:25,29c92720987c,/cart/category
EVT000021317,57d62a45-ab4c-4ba1-b2f4-f7c4f61d536d,Nora.Martinez1743@duck.com,page_view,2024-01-26T00:40:56,a92c5cf76e35,/wishlist/account
EVT000021318,6988d5d8-2d68-4031-a3c9-3c0717be98df,KENDALL.YOUNG1057@YAHOO.COM,add_to_cart,2025-07-26T20:13:03,5973ca514b1e,/men/support
EVT000021319,f9430c3c-47bc-467e-a363-975e8e6ad0f3,,checkout_complete,2025-11-14T10:37:38,daf6a4ddb589,/support/guide
EVT000021320,693f2949-ec35-4847-a08e-8c65c9dc102f,,search,2025-11-29T06:28:33,7a1a4d5809c9,/blog/deals
EVT000021321,dc264647-b7d7-4201-ba47-24be8ab76834,logan.ramirez1787@fastmail.com,add_to_cart,2025-04-21T05:09:43,abf1233dbb7d,/deals/women
EVT000021322,71dd1313-1f4f-4c93-8b6e-65e275e679bb,jamie.chen815@protonmail.com,checkout_start,2025-02-06T23:37:22,607876090fcf,/checkout/guide
EVT000021323,274e436d-acd7-4144-bd4c-62979bb3d5dd,,search,2024-01-23T18:17:01,7e20e4896fea,/women/wishlist
EVT000021324,4018f21e-3ab0-4910-8dc3-3adc53e86ac4,yuki.robinson224@icloud.com,add_to_cart,2025-04-26T22:22:11,63f927bbc06f,/wishlist/support
EVT000021325,f39088dc-74e3-42af-99da-ebb61494eef7,,add_to_cart,2026-02-12T12:31:59,6ef6a89b833b,/accessories/account
EVT000021326,fe18230f-10ce-4efc-aeba-6892654b38a8,,checkout_complete,2025-10-11T03:38:49,2fe66f38a873,/deals/wishlist
EVT000021327,af9fd906-5c0d-44ed-953e-821566d92db0,iris.sanchez413@icloud.com,page_view,2025-09-26T23:33:56,88179d7e15fb,/checkout/category
EVT000021328,7887d445-4bb2-4796-b031-0b61fe797e4f,Priya.Torres1579@outlook.com,checkout_complete,2025-12-08T12:10:38,b873ebdb9a83,/men/accessories
EVT000021329,1b8ba9e7-5e14-4337-b7c5-483714eae8c4,wei.davis1152@outlook.com,page_view,2025-08-27T08:20:41,f0c1f5b56734,/guide/checkout
EVT000021330,97f41ee7-bee1-4634-9463-0aab38f3334e,aiden.white286@gmail.com,page_view,2024-03-30T10:10:39,9968b8d1e835,/footwear/deals
EVT000021331,11f371f8-2f31-471c-b61d-ea91a4fc7c0a,,checkout_complete,2025-07-02T07:27:48,d72b5a9921b1,/blog/outerwear
EVT000021332,fa004344-0cde-44f0-a973-dc0bc23e9d8b,,checkout_start,2025-01-15T04:54:13,48b42632d49a,/new/deals
EVT000021333,57fabcf4-5ec4-4acf-b0c7-28c9363556b2,,checkout_start,2025-01-28T16:41:50,046f53071481,/accessories/blog
EVT000021334,40e2f98d-9456-49f9-8d64-96dc0f5c13ac,,search,2024-07-12T19:45:00,55a1047c1fd0,/account/blog
EVT000021335,37be121f-aa6e-41a9-8cba-1ae7c41f4d5c,,add_to_cart,2025-08-17T23:10:51,2c39646df8ec,/women/guide
EVT000021336,80d0a3e7-5414-42e3-bfa6-f781f3b1a0fc,,page_view,2024-02-22T03:23:24,fca3ca8aab26,/men/guide
EVT000021337,80fc1a88-f8f7-4408-976f-187f29ffd774,,page_view,2024-06-25T06:59:08,b96838eac9db,/men/checkout
EVT000021338,f9b162fd-cf45-48f5-88f5-3fb42f2394d0,,checkout_start,2024-04-23T14:31:17,aa237bb38aeb,/search/men
EVT000021339,acf470bc-fdd9-434d-a38e-40b912287cda,,add_to_cart,2024-06-15T14:24:06,f12e370ddc84,/women/category
EVT000021340,fa5ecaf8-8f51-412d-8e80-454c1e4127e2,wei.thompson380@duck.com,page_view,2024-03-08T19:34:48,e85d8551602d,/cart/men
EVT000021341,477874d5-c790-4c7a-9b60-967b651811fb,casey.anderson854@hey.com,checkout_start,2025-07-18T06:59:28,4264359821e6,/deals/wishlist
EVT000021342,d7578dc7-de30-45bf-9fc6-1789f4799820,,checkout_complete,2024-07-20T17:52:08,055bcaccd1cc,/support/search
EVT000021343,605e77b6-4440-40e1-bcf3-dc0a2779c892,,checkout_start,2024-01-21T07:44:32,35ec0ba85006,/sale/search
EVT000021344,ed037abb-9427-4726-b0f1-2185117209c4,,page_view,2024-05-20T22:41:29,9f4b06e1a15e,/accessories/blog
EVT000021345,71b33a49-21bc-4de6-a157-de2de4eca58d,ivan.clark1535@outlook.com,search,2024-10-07T06:42:20,a3e1e7c7ee13,/products/footwear
EVT000021346,06f9c6c7-8e2a-48bd-96f4-8ed5b79ef80e,,page_view,2024-06-29T22:40:41,e84166a49372,/footwear/men
EVT000021347,37d2c2fd-dfee-4311-bcf8-b9425d22b946,leo.singh582@gmail.com,page_view,2025-08-18T15:03:17,aee96adcbd69,/footwear/category
EVT000021348,8fb2ba7c-9a3c-4faf-a033-899dbb4ec738,,search,2025-06-05T15:53:10,dfd8dd516269,/footwear/men
EVT000021349,da6e8c98-9c6d-4703-af01-87601c5dfccb,zoe.davis477@yahoo.com,checkout_complete,2025-03-24T23:13:25,b91d64d37f6d,/accessories/account
EVT000021350,aa2c744b-3c55-4f8e-822c-a325def242cc,diego.nguyen1633@outlook.com,checkout_complete,2025-10-21T04:07:40,896e7b42fd2b,/guide/checkout
EVT000021351,9bcf19d0-8490-437c-8fa2-1767014246de,maya.lopez1902@gmail.com,checkout_start,2024-10-21T14:09:18,ad4fca7f816a,/men/support
EVT000021352,144bf5cc-7faf-4c3f-a4fd-5cdf6f3d5f84,ivan.garcia319@yahoo.com,checkout_complete,2025-10-25T02:19:54,3af7b55679c9,/account/men
EVT000021353,8be738cf-c3da-4483-a4a6-8ace80b402bb,kai.kim1561@hey.com,search,2025-07-26T08:41:43,cef1f4d6038b,/category/new
EVT000021354,7f13290b-0712-4ab7-a31b-f20473f7a0df,mateo.nakamura1568@fastmail.com,checkout_start,2024-04-03T11:10:08,77b60940b5ac,/men/guide
EVT000021355,bcba3be4-5e0f-4072-9667-ab487040715c,rowan.nakamura1563@gmail.com,add_to_cart,2024-04-14T06:33:57,4f87659da387,/cart/deals
EVT000021356,8a170682-662d-4ffd-9f6c-8d8613d37eac,,add_to_cart,2024-05-01T14:00:49,145801e54fd0,/sale/blog
EVT000021357,a0d72d02-eefd-4014-b8c9-b20503facb82,,add_to_cart,2024-07-10T16:56:57,5e1a0f16a8de,/deals/accessories
EVT000021358,d493568a-3026-40a1-a931-12502a2a6c73,,add_to_cart,2025-10-15T15:21:10,65d301281db0,/footwear/sale
EVT000021359,879432fe-2a11-4925-a3bb-4e9f4e7ae31a,,checkout_start,2025-02-26T08:57:24,7b7d74f064e7,/category/blog
EVT000021360,a193554c-590c-4d9c-b75c-d5ea9b51ceb9,,search,2024-08-27T05:37:51,25d5183e7479,/sale/footwear
EVT000021361,29ad0ffb-7d30-4216-a645-adfc1791e4c2,,page_view,2026-03-29T08:54:56,10479b491d3a,/deals/cart
EVT000021362,3a6a5776-6ab8-498f-a837-38f45e810889,,search,2025-09-05T17:42:31,cbcddf27de48,/outerwear/accessories
EVT000021363,85812958-1960-4699-9865-9fdd7ddaa242,,add_to_cart,2025-08-25T03:29:58,4c7178927d0f,/outerwear/guide
