order_id,customer_email,order_timestamp,gross_amount,discount_amount,net_amount,channel,status
ORD00007260,zoe.adams1064@outlook.com,2025-12-06T14:58:25,147.19,0.0,147.19,organic_search,delivered
ORD00007261,CAMERON.JACKSON886@DUCK.COM,2024-03-01T04:40:36,69.78,13.96,55.82,social,completed
ORD00007262,logan.chen1439@duck.com,2024-04-29T00:55:51,199.28,39.86,159.42,direct,shipped
ORD00007263,kai.williams218@protonmail.com,2024-09-02T19:30:35,41.96,8.39,33.57,social,completed
ORD00007264,Ravi.Robinson1139@fastmail.com,2025-07-09T01:18:40,-130.53,0.0,-130.53,organic_search,refunded
ORD00007265,kai.harris1196@icloud.com,2025-01-27T01:13:04,150.39,15.04,135.35,paid_search,delivered
ORD00007266,devon.scott907266@gmail.com,2024-09-25T02:56:54,259.82,0.0,259.82,social,shipped
ORD00007267,Morgan.Thomas164@outlook.com,2024-05-18T09:35:44,137.49,13.75,123.74,paid_search,completed
ORD00007268,taylor.johnson907268@protonmail.com,2025-06-13T18:15:54,167.87,33.57,134.3,referral,delivered
ORD00007269,Iris.Chen1797@outlook.com,2026-03-15T06:10:25,48.95,0.0,48.95,email,test
ORD00007270,kendall.nakamura1005@hey.com,2025-09-10T16:52:07,107.58,0.0,107.58,social,completed
ORD00007271,taylor.scott55@icloud.com,2025-05-12T04:32:30,71.43,14.29,57.14,social,completed
ORD00007272,Kai.Chen415@gmail.com,2025-03-01T00:14:05,77.86,0.0,77.86,organic_search,shipped
ORD00007273,HAYDEN.ADAMS14@ICLOUD.COM,2024-10-23T17:29:43,39.38,0.0,39.38,referral,completed
ORD00007274,jamie.thompson907274@fastmail.com,2026-01-30T05:13:34,56.12,5.61,50.51,social,completed
ORD00007275,quinn.davis591@yahoo.com,2024-05-02T14:47:30,285.42,0.0,285.42,email,completed
ORD00007276,blair.jackson907276@duck.com,2026-01-04T23:09:26,61.64,0.0,61.64,direct,completed
ORD00007277,alex.singh656@hey.com,2025-10-28T12:03:26,50.76,10.15,40.61,direct,delivered
ORD00007278,felix.scott1016@icloud.com,2024-01-28T01:23:47,50.47,10.09,40.38,organic_search,completed
ORD00007279,Skyler.Allen907279@gmail.com,2025-01-06T04:43:02,148.04,0.0,148.04,referral,shipped
ORD00007280,parker.hernandez1518@hey.com,2024-03-08T02:31:05,135.62,0.0,135.62,social,shipped
ORD00007281,MAYA.LOPEZ635@OUTLOOK.COM,2025-05-19T03:26:57,117.47,11.75,105.72,direct,completed
ORD00007282,kendall.scott352@gmail.com,2024-01-18T00:45:35,179.21,35.84,143.37,social,delivered
ORD00007283,ROWAN.MILLER1053@GMAIL.COM,2024-10-18T17:03:02,206.1,41.22,164.88,email,completed
ORD00007284,Amara.Khan907284@hey.com,2025-05-16T11:52:19,206.32,0.0,206.32,email,completed
ORD00007285,aiden.torres1612@gmail.com,2024-10-31T09:18:17,56.37,0.0,56.37,referral,delivered
ORD00007286,ivan.moore907286@yahoo.com,2024-07-18T05:09:18,316.54,0.0,316.54,direct,completed
ORD00007287,morgan.white778@icloud.com,2025-05-28T19:05:32,313.36,62.67,250.69,paid_search,completed
ORD00007288,hana.young377@icloud.com,2024-06-26T17:15:51,161.09,32.22,128.87,paid_search,completed
ORD00007289,jordan.thomas244@hey.com,2025-05-12T10:07:51,327.58,0.0,327.58,direct,completed
ORD00007290,elena.brown40@outlook.com,2024-01-21T07:03:38,301.91,30.19,271.72,social,completed
ORD00007291,sage.king261@outlook.com,2024-11-30T21:36:48,226.96,0.0,226.96,organic_search,completed
ORD00007292,sana.sanchez473@yahoo.com,2024-08-25T23:16:17,202.0,40.4,161.6,paid_search,shipped
ORD00007293,Morgan.Johnson291@protonmail.com,2025-09-13T17:18:45,242.01,0.0,242.01,organic_search,completed
ORD00007294,morgan.singh1724@fastmail.com,2025-07-13T03:29:16,166.58,0.0,166.58,referral,shipped
ORD00007295,hana.garcia1625@hey.com,2025-11-21T22:54:11,195.57,19.56,176.01,referral,completed
ORD00007296,Sam.Martinez1664@fastmail.com,2025-03-12T14:36:17,95.33,9.53,85.8,direct,delivered
ORD00007297,EMERSON.MUELLER385@PROTONMAIL.COM,2025-10-01T14:08:56,210.42,42.08,168.34,email,shipped
ORD00007298,cameron.thomas425@protonmail.com,2024-10-28T14:14:41,24.44,0.0,24.44,social,completed
ORD00007299,theo.singh1217@outlook.com,2026-01-23T15:50:33,298.36,59.67,238.69,paid_search,delivered
ORD00007300,elena.mueller1853@hey.com,2024-11-20T09:05:14,321.65,0.0,321.65,organic_search,completed
ORD00007301,Drew.Scott37@yahoo.com,2024-07-20T13:05:27,318.68,0.0,318.68,email,completed
ORD00007302,hana.martinez1893@protonmail.com,2024-01-10T21:19:24,194.02,0.0,194.02,referral,completed
ORD00007303,Avery.Lopez773@protonmail.com,2024-08-08T15:36:21,183.63,36.73,146.9,email,completed
ORD00007304,alex.hill907304@yahoo.com,2025-04-02T11:32:39,189.42,0.0,189.42,social,completed
ORD00007305,devon.rossi353@fastmail.com,2025-07-27T15:46:19,175.3,0.0,175.3,organic_search,delivered
ORD00007306,wei.young907306@outlook.com,2025-06-25T03:37:10,68.44,6.84,61.6,referral,completed
ORD00007307,elena.martinez1711@gmail.com,2025-10-15T18:33:26,220.85,0.0,220.85,paid_search,shipped
ORD00007308,hana.chen1831@fastmail.com,2025-09-23T06:02:28,-160.56,0.0,-160.56,direct,refunded
ORD00007309,EZRA.PATEL935@ICLOUD.COM,2024-04-14T11:19:50,295.45,59.09,236.36,paid_search,completed
ORD00007310,skyler.garcia706@gmail.com,2025-08-10T04:07:27,177.66,0.0,177.66,organic_search,completed
ORD00007311,taylor.adams1771@protonmail.com,2025-03-02T02:35:33,180.45,0.0,180.45,organic_search,completed
ORD00007312,sana.hill1377@fastmail.com,2025-11-24T12:31:36,108.68,21.74,86.94,direct,completed
ORD00007313,ivan.perez436@icloud.com,2024-12-02T04:21:48,133.1,13.31,119.79,paid_search,completed
ORD00007314,cameron.mueller1204@hey.com,2025-02-24T08:45:50,252.56,0.0,252.56,referral,completed
ORD00007315,Amara.Thomas1914@icloud.com,2024-03-18T03:43:45,187.86,0.0,187.86,direct,delivered
ORD00007316,priya.gonzalez215@protonmail.com,2024-04-26T05:33:39,170.36,0.0,170.36,referral,delivered
ORD00007317,sage.lee271@hey.com,2025-09-24T15:08:47,194.69,19.47,175.22,social,completed
ORD00007318,kai.white1094@protonmail.com,2024-04-09T02:22:03,272.57,0.0,272.57,paid_search,delivered
ORD00007319,OWEN.ROSSI374@PROTONMAIL.COM,2024-04-05T20:38:42,307.67,61.53,246.14,referral,shipped
ORD00007320,blair.thomas820@gmail.com,2024-06-12T21:50:29,136.54,13.65,122.89,email,completed
ORD00007321,riley.king576@gmail.com,2025-10-30T15:17:20,146.65,14.67,131.98,email,delivered
ORD00007322,yuki.ramirez1346@fastmail.com,2025-10-31T20:54:21,319.5,0.0,319.5,paid_search,completed
ORD00007323,Reese.Martin1034@duck.com,2024-03-13T23:07:36,250.49,0.0,250.49,email,shipped
ORD00007324,avery.nguyen831@yahoo.com,2025-09-02T11:03:09,26.25,0.0,26.25,social,completed
ORD00007325,jordan.ramirez1026@gmail.com,2024-11-09T21:17:06,292.81,58.56,234.25,referral,completed
ORD00007326,Kendall.Moore270@yahoo.com,2024-09-26T02:31:29,212.03,0.0,212.03,direct,completed
ORD00007327,mateo.walker1844@protonmail.com,2025-01-31T07:38:49,88.21,0.0,88.21,direct,shipped
ORD00007328,noor.johnson501@icloud.com,2024-02-27T19:37:48,161.15,32.23,128.92,paid_search,shipped
ORD00007329,Logan.Adams1365@fastmail.com,2024-04-05T19:28:59,147.82,29.56,118.26,direct,delivered
ORD00007330,CASEY.SMITH1918@YAHOO.COM,2024-05-05T00:12:47,198.89,0.0,198.89,social,delivered
ORD00007331,reese.jackson907331@outlook.com,2025-06-13T04:20:06,142.92,0.0,142.92,email,shipped
ORD00007332,taylor.thompson269@outlook.com,2025-11-18T22:10:58,309.06,61.81,247.25,email,shipped
ORD00007333,RAVI.ANDERSON938@OUTLOOK.COM,2024-04-08T11:41:23,79.37,0.0,79.37,social,delivered
ORD00007334,aiden.mueller907334@outlook.com,2024-12-10T06:44:54,153.31,30.66,122.65,direct,shipped
ORD00007335,luna.thomas944@fastmail.com,2024-01-18T07:57:48,310.74,62.15,248.59,referral,completed
ORD00007336,stella.hernandez318@duck.com,2026-03-31T01:07:36,201.2,0.0,201.2,direct,shipped
ORD00007337,ivan.jackson1539@fastmail.com,2025-01-23T03:13:29,93.99,0.0,93.99,organic_search,completed
ORD00007338,skyler.gonzalez907338@gmail.com,2024-07-28T03:30:50,38.93,0.0,38.93,referral,completed
ORD00007339,Reese.Thompson1080@duck.com,2024-10-20T13:19:28,168.63,33.73,134.9,referral,shipped
ORD00007340,wei.taylor907340@icloud.com,2024-10-31T03:29:25,321.44,0.0,321.44,referral,completed
ORD00007341,cameron.mueller417@gmail.com,2025-05-16T10:52:03,69.61,0.0,69.61,email,test
ORD00007342,wei.lopez282@icloud.com,2024-05-25T18:23:36,176.88,0.0,176.88,referral,completed
ORD00007343,Sage.Lewis550@fastmail.com,2026-03-06T10:07:06,183.75,0.0,183.75,email,shipped
ORD00007344,Zoe.Flores1302@protonmail.com,2024-09-20T11:04:24,213.29,0.0,213.29,social,delivered
ORD00007345,Ivan.Rossi1694@outlook.com,2025-02-20T18:40:14,315.67,0.0,315.67,referral,completed
ORD00007346,ZOE.FLORES1302@PROTONMAIL.COM,2025-11-03T01:33:13,256.78,51.36,205.42,paid_search,completed
ORD00007347,kendall.torres1266@duck.com,2025-05-29T19:34:41,86.64,17.33,69.31,paid_search,shipped
ORD00007348,stella.chen462@hey.com,2024-03-22T07:39:46,40.16,0.0,40.16,social,delivered
ORD00007349,Maya.Lopez1902@gmail.com,2026-04-13T03:07:13,130.3,0.0,130.3,paid_search,completed
ORD00007350,casey.smith1918@yahoo.com,2024-12-17T23:44:19,54.42,0.0,54.42,direct,delivered
ORD00007351,PRIYA.HARRIS362@FASTMAIL.COM,2024-03-17T21:13:54,145.78,0.0,145.78,email,completed
ORD00007352,Sam.Nakamura1143@protonmail.com,2025-02-27T06:04:48,54.56,0.0,54.56,paid_search,completed
ORD00007353,elena.martinez1711@gmail.com,2024-12-12T22:35:16,25.76,5.15,20.61,organic_search,shipped
ORD00007354,ivan.cohen1531@duck.com,2025-02-10T17:45:48,221.06,0.0,221.06,paid_search,completed
ORD00007355,iris.thompson302@yahoo.com,2024-04-02T04:56:17,133.63,13.36,120.27,referral,delivered
ORD00007356,logan.rossi1045@duck.com,2024-01-20T03:45:41,231.07,23.11,207.96,referral,completed
ORD00007357,Ravi.Lewis1122@yahoo.com,2025-08-19T03:48:10,91.55,18.31,73.24,email,completed
ORD00007358,mateo.walker1844@protonmail.com,2024-08-01T16:31:55,17.94,0.0,17.94,referral,shipped
ORD00007359,Luna.Gonzalez1140@gmail.com,2025-07-12T22:17:37,49.36,4.94,44.42,referral,completed
ORD00007360,diego.singh1001@gmail.com,2024-09-05T05:46:56,176.78,0.0,176.78,referral,delivered
ORD00007361,theo.miller1856@duck.com,2024-01-14T03:58:02,239.53,0.0,239.53,direct,test
ORD00007362,reese.miller125@icloud.com,2024-03-19T12:36:28,205.06,0.0,205.06,direct,completed
ORD00007363,priya.harris1885@duck.com,2026-04-24T20:25:57,297.59,59.52,238.07,social,completed
ORD00007364,amara.singh594@gmail.com,2026-02-21T12:53:24,209.48,0.0,209.48,social,completed
ORD00007365,Logan.Ramirez1787@fastmail.com,2025-09-03T23:25:58,74.02,0.0,74.02,paid_search,completed
ORD00007366,diego.lopez454@outlook.com,2024-03-17T17:19:48,206.11,41.22,164.89,organic_search,completed
ORD00007367,parker.nguyen1934@gmail.com,2024-03-20T15:30:23,135.45,0.0,135.45,paid_search,completed
ORD00007368,yuki.ramirez1426@outlook.com,2026-04-03T11:45:36,321.55,0.0,321.55,email,delivered
ORD00007369,sana.chen371@protonmail.com,2024-08-21T20:37:32,349.19,34.92,314.27,social,shipped
ORD00007370,stella.scott524@yahoo.com,2024-08-26T21:44:40,-76.55,0.0,-76.55,direct,refunded
ORD00007371,noor.robinson597@icloud.com,2024-06-01T03:17:33,334.66,0.0,334.66,social,delivered
ORD00007372,Ravi.Hill52@fastmail.com,2025-12-14T06:39:29,232.54,0.0,232.54,referral,completed
ORD00007373,OWEN.FLORES1943@ICLOUD.COM,2024-11-30T14:04:53,325.1,0.0,325.1,direct,completed
ORD00007374,ivan.patel1721@outlook.com,2024-12-08T15:50:48,274.47,27.45,247.02,email,completed
ORD00007375,IVAN.RODRIGUEZ907375@ICLOUD.COM,2025-01-23T20:39:55,334.44,66.89,267.55,referral,completed
ORD00007376,jamie.mueller572@gmail.com,2025-01-09T09:11:28,205.0,41.0,164.0,organic_search,shipped
ORD00007377,Amara.Hill1337@outlook.com,2024-06-13T04:34:33,255.6,0.0,255.6,social,shipped
ORD00007378,priya.wright618@duck.com,2024-06-03T12:04:23,189.81,0.0,189.81,social,delivered
ORD00007379,Diego.Kim235@protonmail.com,2024-11-04T19:03:55,301.49,0.0,301.49,email,completed
ORD00007380,noor.rodriguez1178@icloud.com,2024-11-05T07:18:49,250.31,50.06,200.25,email,completed
ORD00007381,maya.lopez1796@fastmail.com,2024-02-13T21:37:16,127.24,0.0,127.24,email,shipped
ORD00007382,aiden.white286@gmail.com,2024-10-09T22:41:09,163.6,0.0,163.6,social,completed
ORD00007383,hana.green1716@outlook.com,2024-03-07T16:37:27,202.0,0.0,202.0,email,shipped
ORD00007384,leo.allen907384@duck.com,2026-03-29T18:05:19,203.55,0.0,203.55,direct,completed
ORD00007385,Nora.Brown405@duck.com,2026-03-19T20:15:07,283.74,0.0,283.74,email,delivered
ORD00007386,parker.lopez628@outlook.com,2025-09-10T22:07:25,246.64,0.0,246.64,paid_search,completed
ORD00007387,Amara.Thompson60@icloud.com,2024-06-24T14:44:34,277.83,0.0,277.83,direct,completed
ORD00007388,julia.clark1491@protonmail.com,2024-11-25T11:32:17,134.29,0.0,134.29,organic_search,delivered
ORD00007389,LUNA.CLARK990@ICLOUD.COM,2024-04-27T23:24:03,165.77,0.0,165.77,organic_search,completed
ORD00007390,leo.ramirez907390@yahoo.com,2025-11-26T08:26:29,274.26,0.0,274.26,organic_search,shipped
ORD00007391,felix.johnson1331@fastmail.com,2024-10-16T09:26:07,123.41,24.68,98.73,referral,shipped
ORD00007392,ivan.green240@gmail.com,2025-02-13T06:04:01,340.31,0.0,340.31,organic_search,delivered
ORD00007393,drew.scott37@yahoo.com,2025-06-07T05:34:11,318.67,0.0,318.67,email,delivered
ORD00007394,noor.rodriguez907394@fastmail.com,2026-04-03T23:18:20,136.0,0.0,136.0,organic_search,delivered
ORD00007395,reese.smith907395@hey.com,2025-06-22T14:37:25,114.02,0.0,114.02,organic_search,shipped
ORD00007396,NORA.SANCHEZ1971@GMAIL.COM,2025-01-19T22:56:38,224.96,0.0,224.96,paid_search,completed
ORD00007397,FELIX.LEE907397@YAHOO.COM,2025-12-09T08:02:38,40.81,0.0,40.81,paid_search,shipped
ORD00007398,alex.lewis907398@icloud.com,2026-01-03T14:59:21,222.51,44.5,178.01,organic_search,delivered
ORD00007399,ravi.smith1830@yahoo.com,2025-10-27T22:26:42,339.78,0.0,339.78,social,completed
ORD00007400,mira.cohen907400@outlook.com,2025-02-17T14:43:24,75.42,0.0,75.42,referral,completed
ORD00007401,diego.brown1647@outlook.com,2025-06-07T00:46:44,81.05,8.11,72.94,email,completed
ORD00007402,owen.kim780@gmail.com,2024-01-24T05:20:22,-345.22,0.0,-345.22,organic_search,refunded
ORD00007403,iris.martin1589@yahoo.com,2024-03-08T02:24:01,191.46,0.0,191.46,paid_search,delivered
ORD00007404,IVAN.KIM1095@DUCK.COM,2026-03-06T18:25:56,244.76,48.95,195.81,referral,completed
ORD00007405,wei.rodriguez592@fastmail.com,2024-11-03T15:44:45,245.82,24.58,221.24,social,completed
ORD00007406,devon.jackson907406@outlook.com,2024-08-21T14:43:55,52.64,10.53,42.11,organic_search,completed
ORD00007407,nora.mueller1783@protonmail.com,2024-06-21T10:10:46,182.39,36.48,145.91,email,shipped
ORD00007408,skyler.perez402@duck.com,2024-01-11T23:23:07,267.87,0.0,267.87,referral,completed
ORD00007409,jamie.davis232@fastmail.com,2024-07-30T22:38:38,132.84,0.0,132.84,referral,completed
ORD00007410,ivan.patel1430@duck.com,2024-06-20T03:30:27,62.7,0.0,62.7,email,completed
ORD00007411,morgan.gonzalez907411@protonmail.com,2024-08-23T21:25:28,250.43,0.0,250.43,social,test
ORD00007412,nora.harris850@protonmail.com,2024-10-05T10:08:42,248.63,49.73,198.9,organic_search,completed
ORD00007413,theo.nakamura382@icloud.com,2025-05-17T04:22:09,292.22,0.0,292.22,organic_search,completed
ORD00007414,Emerson.Khan771@outlook.com,2026-04-19T04:54:36,347.33,69.47,277.86,organic_search,completed
ORD00007415,Ravi.Garcia803@protonmail.com,2025-08-01T02:43:11,302.99,30.3,272.69,referral,completed
ORD00007416,sage.rodriguez1483@gmail.com,2024-02-29T22:58:26,97.95,9.8,88.15,email,shipped
ORD00007417,owen.harris920@icloud.com,2024-05-04T16:21:51,93.48,0.0,93.48,direct,completed
ORD00007418,hayden.taylor907418@gmail.com,2026-01-07T10:08:40,45.19,0.0,45.19,social,completed
ORD00007419,Ravi.Robinson1506@protonmail.com,2025-07-07T21:35:29,110.51,0.0,110.51,email,completed
ORD00007420,ivan.green240@gmail.com,2024-05-18T03:36:03,41.51,8.3,33.21,email,shipped
ORD00007421,elena.chen1973@hey.com,2024-09-26T06:33:53,313.97,0.0,313.97,referral,delivered
ORD00007422,luna.smith752@gmail.com,2024-10-26T09:07:21,171.74,0.0,171.74,social,delivered
ORD00007423,morgan.allen740@duck.com,2024-01-18T08:05:53,306.16,0.0,306.16,referral,completed
ORD00007424,jamie.johnson1753@duck.com,2025-09-28T16:08:02,214.29,0.0,214.29,organic_search,completed
ORD00007425,mateo.nakamura907425@yahoo.com,2026-01-06T22:53:31,274.39,27.44,246.95,direct,completed
ORD00007426,jordan.ramirez1026@gmail.com,2024-01-01T13:31:54,314.11,0.0,314.11,referral,shipped
ORD00007427,devon.martin1157@duck.com,2024-03-20T03:15:11,298.07,29.81,268.26,paid_search,completed
ORD00007428,cameron.moore53@hey.com,2024-02-04T04:10:58,289.59,0.0,289.59,social,shipped
ORD00007429,Morgan.Patel209@icloud.com,2026-02-13T11:15:50,133.68,0.0,133.68,paid_search,completed
ORD00007430,PARKER.NGUYEN1332@OUTLOOK.COM,2024-01-30T21:16:36,39.84,3.98,35.86,organic_search,completed
ORD00007431,maya.khan603@hey.com,2024-07-20T01:50:22,55.23,0.0,55.23,email,delivered
ORD00007432,logan.allen203@outlook.com,2024-02-17T06:53:15,113.59,11.36,102.23,social,completed
ORD00007433,parker.nakamura320@protonmail.com,2025-04-06T12:55:48,270.15,0.0,270.15,social,completed
ORD00007434,Emerson.Mueller875@icloud.com,2025-07-18T20:36:36,224.18,0.0,224.18,paid_search,completed
ORD00007435,Jamie.Smith1576@icloud.com,2025-12-28T03:55:05,115.61,0.0,115.61,social,delivered
ORD00007436,luna.thomas102@protonmail.com,2024-01-03T07:30:58,309.14,61.83,247.31,social,completed
ORD00007437,zoe.thomas500@hey.com,2026-01-27T10:55:56,87.84,0.0,87.84,organic_search,completed
ORD00007438,FELIX.WILSON907438@ICLOUD.COM,2026-03-20T00:12:54,154.82,30.96,123.86,paid_search,delivered
ORD00007439,noor.rodriguez1178@icloud.com,2025-01-31T12:02:04,246.55,49.31,197.24,paid_search,shipped
ORD00007440,amara.sanchez907440@icloud.com,2024-03-18T14:06:45,29.12,0.0,29.12,direct,shipped
ORD00007441,Blair.Torres328@fastmail.com,2026-03-17T08:44:13,213.06,0.0,213.06,organic_search,completed
ORD00007442,riley.lee1416@duck.com,2026-03-27T11:45:24,146.49,14.65,131.84,referral,shipped
ORD00007443,reese.khan996@fastmail.com,2025-07-22T12:16:31,274.27,0.0,274.27,social,completed
ORD00007444,noor.king907444@hey.com,2025-04-02T22:24:00,275.7,27.57,248.13,referral,delivered
ORD00007445,owen.williams1462@outlook.com,2024-10-22T05:04:19,202.62,40.52,162.1,email,delivered
ORD00007446,kendall.cohen146@protonmail.com,2024-05-20T11:11:48,98.74,0.0,98.74,organic_search,shipped
ORD00007447,wei.mueller666@duck.com,2025-04-01T02:22:02,145.39,29.08,116.31,social,completed
ORD00007448,theo.hill907448@duck.com,2024-11-04T17:49:04,309.26,61.85,247.41,paid_search,completed
ORD00007449,stella.chen462@hey.com,2025-08-03T19:56:11,334.74,66.95,267.79,referral,completed
ORD00007450,casey.hill1294@gmail.com,2025-06-27T00:37:54,-264.98,0.0,-264.98,paid_search,refunded
ORD00007451,maya.flores222@protonmail.com,2025-01-09T05:15:06,289.66,28.97,260.69,referral,completed
ORD00007452,Nora.Smith1215@hey.com,2025-01-30T06:09:16,23.19,2.32,20.87,referral,completed
ORD00007453,taylor.wilson1184@hey.com,2024-05-20T01:20:25,160.12,16.01,144.11,direct,completed
ORD00007454,diego.allen323@icloud.com,2024-02-05T23:46:04,90.43,18.09,72.34,email,completed
ORD00007455,hayden.chen1158@hey.com,2025-05-30T12:11:57,139.26,0.0,139.26,referral,delivered
ORD00007456,ivan.scott399@icloud.com,2024-08-08T01:14:32,86.63,0.0,86.63,direct,shipped
ORD00007457,jamie.chen815@protonmail.com,2026-01-17T14:41:29,159.06,0.0,159.06,email,completed
ORD00007458,leo.allen155@outlook.com,2026-04-22T15:23:32,245.31,0.0,245.31,social,delivered
ORD00007459,ivan.harris1300@protonmail.com,2025-03-08T01:18:32,302.65,0.0,302.65,organic_search,delivered
ORD00007460,Logan.Davis1182@duck.com,2025-08-21T03:01:38,157.08,31.42,125.66,paid_search,shipped
ORD00007461,taylor.hill115@icloud.com,2025-10-07T03:37:27,138.2,0.0,138.2,organic_search,completed
ORD00007462,Yuki.Nakamura1547@gmail.com,2026-02-01T09:29:31,23.34,0.0,23.34,direct,completed
ORD00007463,diego.patel767@gmail.com,2024-07-01T13:12:59,174.12,0.0,174.12,social,delivered
ORD00007464,noor.smith973@gmail.com,2025-01-12T10:08:40,312.51,62.5,250.01,direct,delivered
ORD00007465,quinn.nakamura90@gmail.com,2026-04-02T12:53:37,118.25,0.0,118.25,email,shipped
ORD00007466,Felix.King710@yahoo.com,2025-10-28T18:15:30,308.08,0.0,308.08,email,completed
ORD00007467,yuki.davis179@outlook.com,2024-02-13T21:12:58,347.09,69.42,277.67,organic_search,delivered
ORD00007468,Mateo.Torres298@gmail.com,2025-11-20T08:15:11,101.64,0.0,101.64,organic_search,delivered
ORD00007469,sana.flores116@outlook.com,2025-05-03T10:42:05,60.75,6.08,54.67,organic_search,shipped
ORD00007470,drew.scott37@yahoo.com,2024-02-25T05:52:57,234.09,46.82,187.27,social,delivered
ORD00007471,Leo.Khan422@hey.com,2026-03-30T12:03:50,333.96,66.79,267.17,organic_search,shipped
ORD00007472,JULIA.WILSON907472@YAHOO.COM,2026-01-20T08:07:28,185.33,37.07,148.26,referral,completed
ORD00007473,priya.martinez905@icloud.com,2025-06-09T06:31:03,339.69,67.94,271.75,referral,completed
ORD00007474,kendall.mueller196@fastmail.com,2024-09-20T07:40:13,-184.46,0.0,-184.46,referral,refunded
ORD00007475,Julia.Harris1730@yahoo.com,2026-01-01T21:54:55,301.71,0.0,301.71,email,completed
ORD00007476,Julia.Lee1607@protonmail.com,2025-07-30T07:18:05,36.17,0.0,36.17,direct,delivered
ORD00007477,skyler.wright365@hey.com,2025-11-17T23:21:17,242.41,0.0,242.41,organic_search,completed
ORD00007478,luna.perez1257@gmail.com,2024-04-30T15:02:17,53.75,10.75,43.0,organic_search,completed
ORD00007479,morgan.harris1676@hey.com,2024-01-15T04:18:34,257.58,51.52,206.06,direct,delivered
ORD00007480,amara.rodriguez907480@yahoo.com,2025-04-10T08:50:05,338.03,0.0,338.03,email,completed
ORD00007481,Casey.Miller907481@fastmail.com,2025-03-16T08:26:24,24.76,0.0,24.76,paid_search,delivered
ORD00007482,Felix.Brown907482@gmail.com,2025-12-14T14:43:08,28.13,0.0,28.13,paid_search,test
ORD00007483,Reese.Thomas275@yahoo.com,2025-11-25T01:35:26,345.52,69.1,276.42,social,shipped
ORD00007484,jordan.lewis407@fastmail.com,2025-11-21T11:43:07,180.66,0.0,180.66,social,completed
ORD00007485,Mateo.Torres298@gmail.com,2026-01-15T09:14:54,242.14,0.0,242.14,paid_search,completed
ORD00007486,casey.cohen822@protonmail.com,2025-10-09T07:45:05,199.24,19.92,179.32,referral,shipped
ORD00007487,Yuki.Green1148@protonmail.com,2024-01-30T10:25:43,117.81,11.78,106.03,direct,delivered
ORD00007488,JULIA.CLARK1491@PROTONMAIL.COM,2024-03-05T21:03:45,-94.46,0.0,-94.46,organic_search,refunded
ORD00007489,leo.garcia786@icloud.com,2024-02-22T10:49:34,75.2,15.04,60.16,email,completed
ORD00007490,jordan.young573@fastmail.com,2024-05-04T23:06:28,17.19,1.72,15.47,direct,delivered
ORD00007491,REESE.CHEN907491@OUTLOOK.COM,2025-01-19T15:29:25,159.47,0.0,159.47,paid_search,completed
ORD00007492,riley.cohen907492@gmail.com,2025-07-02T21:45:08,294.83,58.97,235.86,social,completed
ORD00007493,casey.singh223@outlook.com,2026-02-14T06:30:12,89.91,17.98,71.93,organic_search,completed
ORD00007494,felix.hill169@duck.com,2025-06-10T17:29:48,21.82,2.18,19.64,paid_search,completed
ORD00007495,Hana.Miller1630@protonmail.com,2024-09-24T21:42:06,160.23,32.05,128.18,email,completed
ORD00007496,sam.adams1851@gmail.com,2024-09-09T01:58:50,338.84,0.0,338.84,email,delivered
ORD00007497,amara.singh594@gmail.com,2026-03-27T06:41:50,306.56,0.0,306.56,direct,completed
ORD00007498,jordan.chen1043@yahoo.com,2025-08-14T09:32:57,334.93,0.0,334.93,referral,shipped
ORD00007499,hana.hill1179@icloud.com,2024-06-12T19:38:53,276.94,0.0,276.94,organic_search,delivered
ORD00007500,SAM.LEWIS1489@YAHOO.COM,2025-06-17T13:28:31,330.81,0.0,330.81,paid_search,shipped
ORD00007501,DIEGO.SCOTT913@YAHOO.COM,2024-03-21T03:32:55,191.0,0.0,191.0,social,completed
ORD00007502,RAVI.SINGH1717@OUTLOOK.COM,2024-08-08T20:34:55,281.77,56.35,225.42,referral,completed
ORD00007503,elena.wright707@fastmail.com,2025-01-06T18:05:07,171.73,0.0,171.73,direct,completed
ORD00007504,diego.taylor171@hey.com,2025-03-16T15:58:45,92.7,9.27,83.43,direct,delivered
ORD00007505,sam.ramirez907505@protonmail.com,2024-04-28T10:57:20,284.65,28.46,256.19,organic_search,completed
ORD00007506,CAMERON.KIM1523@YAHOO.COM,2024-09-19T07:04:40,63.51,0.0,63.51,paid_search,completed
ORD00007507,Kendall.Nakamura1005@hey.com,2025-01-02T06:16:58,190.41,0.0,190.41,direct,completed
ORD00007508,skyler.nguyen1843@icloud.com,2024-12-19T01:57:57,270.22,27.02,243.2,direct,completed
ORD00007509,sana.clark341@protonmail.com,2024-03-12T17:52:29,203.46,0.0,203.46,email,shipped
ORD00007510,Elena.Khan1150@icloud.com,2024-11-30T09:47:54,172.43,0.0,172.43,paid_search,completed
ORD00007511,sam.wilson160@fastmail.com,2025-12-31T15:21:11,22.62,4.52,18.1,email,completed
ORD00007512,theo.garcia544@icloud.com,2024-01-08T09:52:46,129.94,25.99,103.95,direct,shipped
ORD00007513,felix.young49@yahoo.com,2025-03-27T06:34:09,259.2,25.92,233.28,referral,completed
ORD00007514,morgan.williams585@icloud.com,2025-02-16T15:51:57,81.86,0.0,81.86,email,completed
